timestamp,sensor_id,sensor_type,location,value,unit,quality
2026-02-26T09:09:49.129964+00:00,DUST-E01,pm25,entrance,24.26,ug_per_m3,good
2026-02-26T09:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T09:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T09:24:49.129964+00:00,HUM-N01,humidity,north_gate,45.67,percent,good
2026-02-26T09:24:49.129964+00:00,VIB-F01,vibration,foundation,0.05,mm_per_sec,good
2026-02-26T09:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,66.97,dBA,good
2026-02-26T09:24:49.129964+00:00,DUST-E01,pm25,entrance,14.67,ug_per_m3,good
2026-02-26T09:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T09:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T09:39:49.129964+00:00,HUM-N01,humidity,north_gate,66.34,percent,good
2026-02-26T09:39:49.129964+00:00,VIB-F01,vibration,foundation,0.36,mm_per_sec,good
2026-02-26T09:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,69.57,dBA,good
2026-02-26T09:39:49.129964+00:00,DUST-E01,pm25,entrance,24.31,ug_per_m3,good
2026-02-26T09:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T09:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T09:54:49.129964+00:00,HUM-N01,humidity,north_gate,54.32,percent,good
2026-02-26T09:54:49.129964+00:00,VIB-F01,vibration,foundation,0.22,mm_per_sec,good
2026-02-26T09:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,88.29,dBA,good
2026-02-26T09:54:49.129964+00:00,DUST-E01,pm25,entrance,12.23,ug_per_m3,good
2026-02-26T10:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T10:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T10:09:49.129964+00:00,HUM-N01,humidity,north_gate,53.48,percent,good
2026-02-26T10:09:49.129964+00:00,VIB-F01,vibration,foundation,0.08,mm_per_sec,good
2026-02-26T10:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,90.33,dBA,good
2026-02-26T10:09:49.129964+00:00,DUST-E01,pm25,entrance,16.16,ug_per_m3,good
2026-02-26T10:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T10:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T10:24:49.129964+00:00,HUM-N01,humidity,north_gate,56.89,percent,good
2026-02-26T10:24:49.129964+00:00,VIB-F01,vibration,foundation,0.21,mm_per_sec,good
2026-02-26T10:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,69.94,dBA,good
2026-02-26T10:24:49.129964+00:00,DUST-E01,pm25,entrance,10.81,ug_per_m3,good
2026-02-26T10:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T10:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T10:39:49.129964+00:00,HUM-N01,humidity,north_gate,50.01,percent,good
2026-02-26T10:39:49.129964+00:00,VIB-F01,vibration,foundation,0.16,mm_per_sec,good
2026-02-26T10:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,55,dBA,good
2026-02-26T10:39:49.129964+00:00,DUST-E01,pm25,entrance,13.54,ug_per_m3,good
2026-02-26T10:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T10:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T10:54:49.129964+00:00,HUM-N01,humidity,north_gate,45.1,percent,good
2026-02-26T10:54:49.129964+00:00,VIB-F01,vibration,foundation,0.08,mm_per_sec,good
2026-02-26T10:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,72.71,dBA,good
2026-02-26T10:54:49.129964+00:00,DUST-E01,pm25,entrance,29.9,ug_per_m3,good
2026-02-26T11:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T11:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T11:09:49.129964+00:00,HUM-N01,humidity,north_gate,74.66,percent,good
2026-02-26T11:09:49.129964+00:00,VIB-F01,vibration,foundation,0.18,mm_per_sec,good
2026-02-26T11:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,71.06,dBA,good
2026-02-26T11:09:49.129964+00:00,DUST-E01,pm25,entrance,14.39,ug_per_m3,good
2026-02-26T11:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T11:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T11:24:49.129964+00:00,HUM-N01,humidity,north_gate,40,percent,good
2026-02-26T11:24:49.129964+00:00,VIB-F01,vibration,foundation,0.09,mm_per_sec,good
2026-02-26T11:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,55,dBA,good
2026-02-26T11:24:49.129964+00:00,DUST-E01,pm25,entrance,28.33,ug_per_m3,good
2026-02-26T11:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T11:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T11:39:49.129964+00:00,HUM-N01,humidity,north_gate,72.07,percent,good
2026-02-26T11:39:49.129964+00:00,VIB-F01,vibration,foundation,0.35,mm_per_sec,good
2026-02-26T11:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,65.77,dBA,good
2026-02-26T11:39:49.129964+00:00,DUST-E01,pm25,entrance,28.39,ug_per_m3,good
2026-02-26T11:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T11:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T11:54:49.129964+00:00,HUM-N01,humidity,north_gate,43.41,percent,good
2026-02-26T11:54:49.129964+00:00,VIB-F01,vibration,foundation,0.11,mm_per_sec,good
2026-02-26T11:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,68.05,dBA,good
2026-02-26T11:54:49.129964+00:00,DUST-E01,pm25,entrance,5,ug_per_m3,good
2026-02-26T12:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T12:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T12:09:49.129964+00:00,HUM-N01,humidity,north_gate,66.89,percent,good
2026-02-26T12:09:49.129964+00:00,VIB-F01,vibration,foundation,0.12,mm_per_sec,good
2026-02-26T12:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,95,dBA,good
2026-02-26T12:09:49.129964+00:00,DUST-E01,pm25,entrance,5,ug_per_m3,good
2026-02-26T12:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T12:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T12:24:49.129964+00:00,HUM-N01,humidity,north_gate,85,percent,good
2026-02-26T12:24:49.129964+00:00,VIB-F01,vibration,foundation,0.07,mm_per_sec,good
2026-02-26T12:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,90.29,dBA,good
2026-02-26T12:24:49.129964+00:00,DUST-E01,pm25,entrance,10.66,ug_per_m3,good
2026-02-26T12:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T12:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T12:39:49.129964+00:00,HUM-N01,humidity,north_gate,85,percent,good
2026-02-26T12:39:49.129964+00:00,VIB-F01,vibration,foundation,0.29,mm_per_sec,good
2026-02-26T12:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,65.52,dBA,good
2026-02-26T12:39:49.129964+00:00,DUST-E01,pm25,entrance,41.49,ug_per_m3,good
2026-02-26T12:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T12:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T12:54:49.129964+00:00,HUM-N01,humidity,north_gate,85,percent,good
2026-02-26T12:54:49.129964+00:00,VIB-F01,vibration,foundation,0.09,mm_per_sec,good
2026-02-26T12:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,65.59,dBA,good
2026-02-26T12:54:49.129964+00:00,DUST-E01,pm25,entrance,19.05,ug_per_m3,good
2026-02-26T13:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T13:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T13:09:49.129964+00:00,HUM-N01,humidity,north_gate,48.81,percent,good
2026-02-26T13:09:49.129964+00:00,VIB-F01,vibration,foundation,0.17,mm_per_sec,good
2026-02-26T13:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,78.37,dBA,good
2026-02-26T13:09:49.129964+00:00,DUST-E01,pm25,entrance,30.03,ug_per_m3,good
2026-02-26T13:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T13:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T13:24:49.129964+00:00,HUM-N01,humidity,north_gate,60.43,percent,good
2026-02-26T13:24:49.129964+00:00,VIB-F01,vibration,foundation,0.1,mm_per_sec,good
2026-02-26T13:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,85.19,dBA,good
2026-02-26T13:24:49.129964+00:00,DUST-E01,pm25,entrance,5,ug_per_m3,good
2026-02-26T13:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T13:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T13:39:49.129964+00:00,HUM-N01,humidity,north_gate,79.08,percent,good
2026-02-26T13:39:49.129964+00:00,VIB-F01,vibration,foundation,0.21,mm_per_sec,good
2026-02-26T13:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,74.19,dBA,good
2026-02-26T13:39:49.129964+00:00,DUST-E01,pm25,entrance,22.04,ug_per_m3,good
2026-02-26T13:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T13:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T13:54:49.129964+00:00,HUM-N01,humidity,north_gate,59.26,percent,good
2026-02-26T13:54:49.129964+00:00,VIB-F01,vibration,foundation,0.21,mm_per_sec,good
2026-02-26T13:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,72.59,dBA,good
2026-02-26T13:54:49.129964+00:00,DUST-E01,pm25,entrance,5,ug_per_m3,good
2026-02-26T14:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T14:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T14:09:49.129964+00:00,HUM-N01,humidity,north_gate,81.79,percent,good
2026-02-26T14:09:49.129964+00:00,VIB-F01,vibration,foundation,0.16,mm_per_sec,good
2026-02-26T14:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,70.74,dBA,good
2026-02-26T14:09:49.129964+00:00,DUST-E01,pm25,entrance,15.32,ug_per_m3,good
2026-02-26T14:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T14:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T14:24:49.129964+00:00,HUM-N01,humidity,north_gate,45.31,percent,good
2026-02-26T14:24:49.129964+00:00,VIB-F01,vibration,foundation,0.2,mm_per_sec,good
2026-02-26T14:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,84.33,dBA,good
2026-02-26T14:24:49.129964+00:00,DUST-E01,pm25,entrance,10.36,ug_per_m3,good
2026-02-26T14:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T14:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T14:39:49.129964+00:00,HUM-N01,humidity,north_gate,70.84,percent,good
2026-02-26T14:39:49.129964+00:00,VIB-F01,vibration,foundation,0.12,mm_per_sec,good
2026-02-26T14:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,66.71,dBA,good
2026-02-26T14:39:49.129964+00:00,DUST-E01,pm25,entrance,14.29,ug_per_m3,good
2026-02-26T14:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T14:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T14:54:49.129964+00:00,HUM-N01,humidity,north_gate,59.71,percent,good
2026-02-26T14:54:49.129964+00:00,VIB-F01,vibration,foundation,0.04,mm_per_sec,good
2026-02-26T14:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,61.1,dBA,good
2026-02-26T14:54:49.129964+00:00,DUST-E01,pm25,entrance,23.09,ug_per_m3,good
2026-02-26T15:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T15:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T15:09:49.129964+00:00,HUM-N01,humidity,north_gate,54.59,percent,good
2026-02-26T15:09:49.129964+00:00,VIB-F01,vibration,foundation,0.1,mm_per_sec,good
2026-02-26T15:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,72.27,dBA,good
2026-02-26T15:09:49.129964+00:00,DUST-E01,pm25,entrance,31.41,ug_per_m3,good
2026-02-26T15:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T15:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T15:24:49.129964+00:00,HUM-N01,humidity,north_gate,40,percent,good
2026-02-26T15:24:49.129964+00:00,VIB-F01,vibration,foundation,0.19,mm_per_sec,good
2026-02-26T15:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,83.37,dBA,good
2026-02-26T15:24:49.129964+00:00,DUST-E01,pm25,entrance,22.86,ug_per_m3,good
2026-02-26T15:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T15:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T15:39:49.129964+00:00,HUM-N01,humidity,north_gate,40.45,percent,good
2026-02-26T15:39:49.129964+00:00,VIB-F01,vibration,foundation,0.15,mm_per_sec,good
2026-02-26T15:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,77.25,dBA,good
2026-02-26T15:39:49.129964+00:00,DUST-E01,pm25,entrance,23.77,ug_per_m3,good
2026-02-26T15:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T15:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T15:54:49.129964+00:00,HUM-N01,humidity,north_gate,65.49,percent,good
2026-02-26T15:54:49.129964+00:00,VIB-F01,vibration,foundation,0.25,mm_per_sec,good
2026-02-26T15:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,82.05,dBA,good
2026-02-26T15:54:49.129964+00:00,DUST-E01,pm25,entrance,23.17,ug_per_m3,good
2026-02-26T16:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T16:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T16:09:49.129964+00:00,HUM-N01,humidity,north_gate,43.49,percent,good
2026-02-26T16:09:49.129964+00:00,VIB-F01,vibration,foundation,0.14,mm_per_sec,good
2026-02-26T16:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,82.42,dBA,good
2026-02-26T16:09:49.129964+00:00,DUST-E01,pm25,entrance,21.16,ug_per_m3,good
2026-02-26T16:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T16:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T16:24:49.129964+00:00,HUM-N01,humidity,north_gate,40,percent,good
2026-02-26T16:24:49.129964+00:00,VIB-F01,vibration,foundation,0.24,mm_per_sec,good
2026-02-26T16:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,71.65,dBA,good
2026-02-26T16:24:49.129964+00:00,DUST-E01,pm25,entrance,7.49,ug_per_m3,good
2026-02-26T16:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T16:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T16:39:49.129964+00:00,HUM-N01,humidity,north_gate,85,percent,good
2026-02-26T16:39:49.129964+00:00,VIB-F01,vibration,foundation,0.25,mm_per_sec,good
2026-02-26T16:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,75.47,dBA,good
2026-02-26T16:39:49.129964+00:00,DUST-E01,pm25,entrance,16.79,ug_per_m3,good
2026-02-26T16:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T16:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T16:54:49.129964+00:00,HUM-N01,humidity,north_gate,40,percent,good
2026-02-26T16:54:49.129964+00:00,VIB-F01,vibration,foundation,0.22,mm_per_sec,good
2026-02-26T16:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,74.75,dBA,good
2026-02-26T16:54:49.129964+00:00,DUST-E01,pm25,entrance,5,ug_per_m3,good
2026-02-26T17:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T17:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T17:09:49.129964+00:00,HUM-N01,humidity,north_gate,74.71,percent,good
2026-02-26T17:09:49.129964+00:00,VIB-F01,vibration,foundation,0.15,mm_per_sec,good
2026-02-26T17:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,86.87,dBA,good
2026-02-26T17:09:49.129964+00:00,DUST-E01,pm25,entrance,5.27,ug_per_m3,good
2026-02-26T17:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T17:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T17:24:49.129964+00:00,HUM-N01,humidity,north_gate,50.17,percent,good
2026-02-26T17:24:49.129964+00:00,VIB-F01,vibration,foundation,0.07,mm_per_sec,good
2026-02-26T17:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,66.73,dBA,good
2026-02-26T17:24:49.129964+00:00,DUST-E01,pm25,entrance,11.92,ug_per_m3,good
2026-02-26T17:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T17:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T17:39:49.129964+00:00,HUM-N01,humidity,north_gate,40,percent,good
2026-02-26T17:39:49.129964+00:00,VIB-F01,vibration,foundation,0.13,mm_per_sec,good
2026-02-26T17:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,72.14,dBA,good
2026-02-26T17:39:49.129964+00:00,DUST-E01,pm25,entrance,18.66,ug_per_m3,good
2026-02-26T17:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T17:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T17:54:49.129964+00:00,HUM-N01,humidity,north_gate,51.3,percent,good
2026-02-26T17:54:49.129964+00:00,VIB-F01,vibration,foundation,0.06,mm_per_sec,good
2026-02-26T17:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,55,dBA,good
2026-02-26T17:54:49.129964+00:00,DUST-E01,pm25,entrance,15.03,ug_per_m3,good
2026-02-26T18:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T18:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T18:09:49.129964+00:00,HUM-N01,humidity,north_gate,54.33,percent,good
2026-02-26T18:09:49.129964+00:00,VIB-F01,vibration,foundation,0.34,mm_per_sec,good
2026-02-26T18:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,71.24,dBA,good
2026-02-26T18:09:49.129964+00:00,DUST-E01,pm25,entrance,14.13,ug_per_m3,good
2026-02-26T18:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T18:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T18:24:49.129964+00:00,HUM-N01,humidity,north_gate,63.13,percent,good
2026-02-26T18:24:49.129964+00:00,VIB-F01,vibration,foundation,0.01,mm_per_sec,good
2026-02-26T18:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,78.76,dBA,good
2026-02-26T18:24:49.129964+00:00,DUST-E01,pm25,entrance,18.53,ug_per_m3,good
2026-02-26T18:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T18:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T18:39:49.129964+00:00,HUM-N01,humidity,north_gate,40.89,percent,good
2026-02-26T18:39:49.129964+00:00,VIB-F01,vibration,foundation,0.08,mm_per_sec,good
2026-02-26T18:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,87.66,dBA,good
2026-02-26T18:39:49.129964+00:00,DUST-E01,pm25,entrance,21.96,ug_per_m3,good
2026-02-26T18:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T18:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T18:54:49.129964+00:00,HUM-N01,humidity,north_gate,66.12,percent,good
2026-02-26T18:54:49.129964+00:00,VIB-F01,vibration,foundation,0.31,mm_per_sec,good
2026-02-26T18:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,83.1,dBA,good
2026-02-26T18:54:49.129964+00:00,DUST-E01,pm25,entrance,21.29,ug_per_m3,good
2026-02-26T19:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T19:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T19:09:49.129964+00:00,HUM-N01,humidity,north_gate,58.48,percent,good
2026-02-26T19:09:49.129964+00:00,VIB-F01,vibration,foundation,0.08,mm_per_sec,good
2026-02-26T19:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,59.8,dBA,good
2026-02-26T19:09:49.129964+00:00,DUST-E01,pm25,entrance,11.1,ug_per_m3,good
2026-02-26T19:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T19:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T19:24:49.129964+00:00,HUM-N01,humidity,north_gate,73.7,percent,good
2026-02-26T19:24:49.129964+00:00,VIB-F01,vibration,foundation,0.24,mm_per_sec,good
2026-02-26T19:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,73.53,dBA,good
2026-02-26T19:24:49.129964+00:00,DUST-E01,pm25,entrance,24.65,ug_per_m3,good
2026-02-26T19:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T19:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T19:39:49.129964+00:00,HUM-N01,humidity,north_gate,84.04,percent,good
2026-02-26T19:39:49.129964+00:00,VIB-F01,vibration,foundation,0.03,mm_per_sec,good
2026-02-26T19:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,64.58,dBA,good
2026-02-26T19:39:49.129964+00:00,DUST-E01,pm25,entrance,11.99,ug_per_m3,good
2026-02-26T19:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-26T19:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-26T19:54:49.129964+00:00,HUM-N01,humidity,north_gate,80.89,percent,good
2026-02-26T19:54:49.129964+00:00,VIB-F01,vibration,foundation,0.11,mm_per_sec,good
2026-02-26T19:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,73.95,dBA,good
2026-02-26T19:54:49.129964+00:00,DUST-E01,pm25,entrance,11.17,ug_per_m3,good
2026-02-27T06:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-27T06:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-27T06:09:49.129964+00:00,HUM-N01,humidity,north_gate,42.06,percent,good
2026-02-27T06:09:49.129964+00:00,VIB-F01,vibration,foundation,0.24,mm_per_sec,good
2026-02-27T06:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,55,dBA,good
2026-02-27T06:09:49.129964+00:00,DUST-E01,pm25,entrance,20.58,ug_per_m3,good
2026-02-27T06:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-27T06:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-27T06:24:49.129964+00:00,HUM-N01,humidity,north_gate,71.43,percent,good
2026-02-27T06:24:49.129964+00:00,VIB-F01,vibration,foundation,0.01,mm_per_sec,good
2026-02-27T06:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,55,dBA,good
2026-02-27T06:24:49.129964+00:00,DUST-E01,pm25,entrance,9.99,ug_per_m3,good
2026-02-27T06:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-27T06:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-27T06:39:49.129964+00:00,HUM-N01,humidity,north_gate,60.45,percent,good
2026-02-27T06:39:49.129964+00:00,VIB-F01,vibration,foundation,0.2,mm_per_sec,good
2026-02-27T06:39:49.129964+00:00,NOISE-P01,noise_level,perimeter,58.34,dBA,good
2026-02-27T06:39:49.129964+00:00,DUST-E01,pm25,entrance,5,ug_per_m3,good
2026-02-27T06:54:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-27T06:54:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-27T06:54:49.129964+00:00,HUM-N01,humidity,north_gate,58.45,percent,good
2026-02-27T06:54:49.129964+00:00,VIB-F01,vibration,foundation,0.1,mm_per_sec,good
2026-02-27T06:54:49.129964+00:00,NOISE-P01,noise_level,perimeter,70.27,dBA,good
2026-02-27T06:54:49.129964+00:00,DUST-E01,pm25,entrance,29.89,ug_per_m3,good
2026-02-27T07:09:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-27T07:09:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-27T07:09:49.129964+00:00,HUM-N01,humidity,north_gate,69.62,percent,good
2026-02-27T07:09:49.129964+00:00,VIB-F01,vibration,foundation,0.28,mm_per_sec,good
2026-02-27T07:09:49.129964+00:00,NOISE-P01,noise_level,perimeter,69.94,dBA,good
2026-02-27T07:09:49.129964+00:00,DUST-E01,pm25,entrance,7.9,ug_per_m3,good
2026-02-27T07:24:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-27T07:24:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-27T07:24:49.129964+00:00,HUM-N01,humidity,north_gate,41.26,percent,good
2026-02-27T07:24:49.129964+00:00,VIB-F01,vibration,foundation,0.32,mm_per_sec,good
2026-02-27T07:24:49.129964+00:00,NOISE-P01,noise_level,perimeter,95,dBA,good
2026-02-27T07:24:49.129964+00:00,DUST-E01,pm25,entrance,19.81,ug_per_m3,good
2026-02-27T07:39:49.129964+00:00,TEMP-N01,temperature,north_gate,18,celsius,good
2026-02-27T07:39:49.129964+00:00,TEMP-S01,temperature,south_gate,18,celsius,good
2026-02-27T07:39:49.129964+00:00,HUM-N01,humidity,north_gate,77.13,percent,good
2026-02-27T07:39:49.129964+00:00,VIB-F01,vibration,foundation,0.15,mm_per_sec,good
